county,precinct,office,district,party,candidate,votes,early voting,election day,provisional,mail
Siskiyou,P1002 MONTAGUE 2,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,GRN,"KENT MESPLAY",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,GRN,"Unresolved Write-In",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,LIB,"KEN ARMSTRONG",1,0,1,0,0
Siskiyou,P2014 MT SHASTA 3,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,LIB,"KEN ARMSTRONG",1,0,1,0,0
Siskiyou,P2110 MT SHASTA 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,LIB,"KEN ARMSTRONG",1,0,1,0,0
Siskiyou,P3004 GRENADA,President,,LIB,"KEN ARMSTRONG",1,0,1,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,LIB,"KEN ARMSTRONG",1,1,0,0,1
Siskiyou,P4112 YREKA 2,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,LIB,"KEN ARMSTRONG",1,0,1,0,0
Siskiyou,P4121 YREKA 6,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,LIB,"KEN ARMSTRONG",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P5005 ETNA 2,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,LIB,"MAX ABRAMSON",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4112 YREKA 2,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4115 YREKA 3,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4116 YREKA 4,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4118 YREKA 5,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P4121 YREKA 6,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,President,,LIB,"SAM ROBB",1,1,0,0,1
Siskiyou,P5005 ETNA 2,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P5103 ETNA 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,President,,LIB,"SAM ROBB",0,0,0,0,0
Siskiyou,M1001 BOGUS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M1009 MACDOEL,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M3013 WARREN,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5000 HENLEY,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,President,,LIB,"KIM RUFF",1,1,0,0,1
Siskiyou,M5009 KLAMATH CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5018 SEIAD,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P1000 MCCLOUD CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P1002 MONTAGUE 2,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2019 KINSTREY,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2111 MT SHASTA 2,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P2115 MT SHASTA 4,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3000 BUTTEVILLE,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3004 GRENADA,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3007 LAKE SHASTINA E,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3009 MAYTEN,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3014 SISSON,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3111 WEED 1,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P3112 WEED 2,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,President,,LIB,"KIM RUFF",0,0,0,0,0
Siskiyou,P4110 YREKA 1,President,,LIB,"KIM RUFF",0,0,0,0,0
