county,precinct,office,district,party,candidate,votes,early voting,election day,mail
Tuolumne,200012,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,200015,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,200016,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,200017,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,300018,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,300021,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,300022,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,300024,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,300025,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400028,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400029,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400030,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400032,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400034,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400035,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,500037,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,500038,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,500041,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,500042,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,500043,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999101,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999102,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999103,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999104,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999105,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999106,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999107,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999108,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999109,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999117,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999118,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999201,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999202,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999203,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999204,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999205,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999206,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999207,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999208,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999301,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999302,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999303,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999304,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999305,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999306,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999307,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999308,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999309,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999401,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999402,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999403,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999404,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999405,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999406,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999407,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999408,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999409,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999410,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999411,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999412,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999413,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999414,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999415,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999501,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999502,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999503,"JUDGE, SUPERIOR COURT #2",,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,100003,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,177,145,32,107
Tuolumne,100004,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,205,182,23,137
Tuolumne,101006,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,165,135,30,107
Tuolumne,101007,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,282,229,53,176
Tuolumne,101008,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,126,105,21,79
Tuolumne,101009,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,156,115,41,93
Tuolumne,999101,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,62,53,9,44
Tuolumne,999102,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,19,19,0,19
Tuolumne,999103,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,32,28,4,21
Tuolumne,999104,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,14,12,2,7
Tuolumne,999105,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,37,35,2,24
Tuolumne,999106,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,11,10,1,5
Tuolumne,999107,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,36,30,6,27
Tuolumne,999108,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,52,44,8,35
Tuolumne,999109,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,80,71,9,47
Tuolumne,999117,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,4,3,1,3
Tuolumne,999118,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,SHERRI BRENNAN,57,46,11,41
Tuolumne,100003,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,50,45,5,34
Tuolumne,100004,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,52,49,3,38
Tuolumne,101006,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,59,49,10,37
Tuolumne,101007,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,123,97,26,68
Tuolumne,101008,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,70,58,12,39
Tuolumne,101009,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,69,54,15,34
Tuolumne,999101,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,16,15,1,10
Tuolumne,999102,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,5,4,1,3
Tuolumne,999103,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,11,8,3,6
Tuolumne,999104,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,8,7,1,2
Tuolumne,999105,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,19,13,6,10
Tuolumne,999106,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,2,2,0,2
Tuolumne,999107,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,8,8,0,7
Tuolumne,999108,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,15,14,1,11
Tuolumne,999109,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,35,34,1,25
Tuolumne,999117,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,2,2,0,2
Tuolumne,999118,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,JIM GARAVENTA,14,11,3,10
Tuolumne,100003,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,231,193,38,154
Tuolumne,100004,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,211,189,22,129
Tuolumne,101006,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,208,168,40,120
Tuolumne,101007,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,341,273,68,184
Tuolumne,101008,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,206,164,42,123
Tuolumne,101009,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,227,172,55,119
Tuolumne,999101,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,57,46,11,34
Tuolumne,999102,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,31,29,2,28
Tuolumne,999103,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,31,26,5,17
Tuolumne,999104,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,9,6,3,5
Tuolumne,999105,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,59,49,10,35
Tuolumne,999106,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,0,0,0,0
Tuolumne,999107,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,103,93,10,76
Tuolumne,999108,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,78,69,9,54
Tuolumne,999109,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,77,65,12,51
Tuolumne,999117,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,13,10,3,5
Tuolumne,999118,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,DAVID GOLDEMBERG,50,50,0,43
Tuolumne,100003,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,100004,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101006,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101007,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101008,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,101009,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999101,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999102,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999103,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999104,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999105,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999106,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999107,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999108,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999109,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999117,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,999118,"SUPERVISOR, DISTRICT 1",SUPERVISOR DISTRICT ONE,NONPARTISAN,Unresolved Write-In,0,0,0,0
Tuolumne,400028,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,89,72,17,52
Tuolumne,400029,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,119,108,11,92
Tuolumne,400030,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,160,109,51,109
Tuolumne,400032,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,210,138,72,137
Tuolumne,400034,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,70,59,11,47
Tuolumne,400035,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,133,123,10,122
Tuolumne,999401,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,26,17,9,15
Tuolumne,999402,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,23,22,1,22
Tuolumne,999403,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,13,9,4,8
Tuolumne,999404,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,33,22,11,22
Tuolumne,999405,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,67,48,19,45
Tuolumne,999406,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,31,27,4,26
Tuolumne,999407,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,20,17,3,17
Tuolumne,999408,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,39,37,2,31
Tuolumne,999409,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,22,21,1,17
Tuolumne,999410,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,7,6,1,4
Tuolumne,999411,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,39,34,5,26
Tuolumne,999412,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,28,26,2,25
Tuolumne,999413,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,16,12,4,10
Tuolumne,999414,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,103,85,18,70
Tuolumne,999415,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAMEION  RENAULT,52,43,9,39
Tuolumne,400028,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,213,191,22,157
Tuolumne,400029,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,198,171,27,143
Tuolumne,400030,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,387,306,81,305
Tuolumne,400032,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,432,322,110,317
Tuolumne,400034,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,128,102,26,78
Tuolumne,400035,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,237,211,26,208
Tuolumne,999401,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,28,22,6,20
Tuolumne,999402,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,71,63,8,63
Tuolumne,999403,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,25,21,4,21
Tuolumne,999404,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,43,31,12,31
Tuolumne,999405,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,103,80,23,78
Tuolumne,999406,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,53,39,14,32
Tuolumne,999407,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,38,23,15,21
Tuolumne,999408,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,81,75,6,57
Tuolumne,999409,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,39,34,5,28
Tuolumne,999410,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,8,8,0,8
Tuolumne,999411,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,80,68,12,56
Tuolumne,999412,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,51,46,5,38
Tuolumne,999413,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,16,14,2,10
Tuolumne,999414,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,176,143,33,116
Tuolumne,999415,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,KATHLEEN HAFF,126,121,5,108
Tuolumne,400028,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,12,10,2,8
Tuolumne,400029,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,22,17,5,12
Tuolumne,400030,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,18,10,8,10
Tuolumne,400032,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,29,25,4,25
Tuolumne,400034,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,15,10,5,7
Tuolumne,400035,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,23,23,0,23
Tuolumne,999401,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,3,3,0,2
Tuolumne,999402,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,2,1,1,1
Tuolumne,999403,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,1,0,1,0
Tuolumne,999404,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,5,4,1,4
Tuolumne,999405,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,9,6,3,6
Tuolumne,999406,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,6,3,3,3
Tuolumne,999407,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,10,8,2,6
Tuolumne,999408,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,7,7,0,6
Tuolumne,999409,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,4,3,1,3
Tuolumne,999410,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,0,0,0,0
Tuolumne,999411,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,14,11,3,9
Tuolumne,999412,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,11,10,1,7
Tuolumne,999413,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,2,2,0,2
Tuolumne,999414,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,22,16,6,13
Tuolumne,999415,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,DAVID M BADGLEY,2,2,0,2
Tuolumne,400028,"SUPERVISOR, DISTRICT 4",SUPERVISOR DISTRICT FOUR,NONPARTISAN,Unresolved Write-In,0,0,0,0
