county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,mail
Imperial,482025MB,U.S. House,51,,Times Cast,26,2,0,0,24
Imperial,482025MB,U.S. House,51,,Total Votes,24,2,0,0,22
Imperial,482025MB,U.S. House,51,DEM,JUAN C. VARGAS,8,1,0,0,7
Imperial,482025MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",16,1,0,0,15
Imperial,482026MB,U.S. House,51,,Times Cast,88,2,2,0,84
Imperial,482026MB,U.S. House,51,,Total Votes,80,2,2,0,76
Imperial,482026MB,U.S. House,51,DEM,JUAN C. VARGAS,39,1,0,0,38
Imperial,482026MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",41,1,2,0,38
Imperial,482027MB,U.S. House,51,,Times Cast,1,1,0,0,0
Imperial,482027MB,U.S. House,51,,Total Votes,1,1,0,0,0
Imperial,482027MB,U.S. House,51,DEM,JUAN C. VARGAS,1,1,0,0,0
Imperial,482027MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482029MB,U.S. House,51,,Times Cast,113,1,0,4,108
Imperial,482029MB,U.S. House,51,,Total Votes,106,1,0,4,101
Imperial,482029MB,U.S. House,51,DEM,JUAN C. VARGAS,65,1,0,3,61
Imperial,482029MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",41,0,0,1,40
Imperial,482030MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482030MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482030MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482030MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482031MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482031MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482031MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482031MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482040MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,482040MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,482040MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482040MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",1,0,0,0,1
Imperial,482043MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482043MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482043MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482043MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482044MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482044MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482044MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482044MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482045MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482045MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482045MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482045MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482046MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482046MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482046MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482046MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482047MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482047MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482047MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482047MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482048MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482048MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482048MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482048MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482049MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,482049MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,482049MB,U.S. House,51,DEM,JUAN C. VARGAS,1,0,0,0,1
Imperial,482049MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482050MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,482050MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,482050MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482050MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,482110MB,U.S. House,51,,Times Cast,15,0,0,0,15
Imperial,482110MB,U.S. House,51,,Total Votes,14,0,0,0,14
Imperial,482110MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,482110MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",14,0,0,0,14
Imperial,482112MB,U.S. House,51,,Times Cast,19,1,0,0,18
Imperial,482112MB,U.S. House,51,,Total Votes,19,1,0,0,18
Imperial,482112MB,U.S. House,51,DEM,JUAN C. VARGAS,10,1,0,0,9
Imperial,482112MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",9,0,0,0,9
Imperial,483020MB,U.S. House,51,,Times Cast,254,3,3,9,239
Imperial,483020MB,U.S. House,51,,Total Votes,237,3,3,8,223
Imperial,483020MB,U.S. House,51,DEM,JUAN C. VARGAS,151,2,1,4,144
Imperial,483020MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",86,1,2,4,79
Imperial,483022MB,U.S. House,51,,Times Cast,107,2,0,6,99
Imperial,483022MB,U.S. House,51,,Total Votes,98,2,0,4,92
Imperial,483022MB,U.S. House,51,DEM,JUAN C. VARGAS,47,0,0,1,46
Imperial,483022MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",51,2,0,3,46
Imperial,483023MB,U.S. House,51,,Times Cast,204,3,1,2,198
Imperial,483023MB,U.S. House,51,,Total Votes,196,3,1,2,190
Imperial,483023MB,U.S. House,51,DEM,JUAN C. VARGAS,123,0,1,0,122
Imperial,483023MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",73,3,0,2,68
Imperial,483113MB,U.S. House,51,,Times Cast,52,0,1,0,51
Imperial,483113MB,U.S. House,51,,Total Votes,51,0,1,0,50
Imperial,483113MB,U.S. House,51,DEM,JUAN C. VARGAS,12,0,0,0,12
Imperial,483113MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",39,0,1,0,38
Imperial,483138MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,483138MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,483138MB,U.S. House,51,DEM,JUAN C. VARGAS,1,0,0,0,1
Imperial,483138MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484111MB,U.S. House,51,,Times Cast,8,0,0,0,8
Imperial,484111MB,U.S. House,51,,Total Votes,7,0,0,0,7
Imperial,484111MB,U.S. House,51,DEM,JUAN C. VARGAS,5,0,0,0,5
Imperial,484111MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",2,0,0,0,2
Imperial,484114MB,U.S. House,51,,Times Cast,2,0,0,0,2
Imperial,484114MB,U.S. House,51,,Total Votes,2,0,0,0,2
Imperial,484114MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,484114MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",2,0,0,0,2
Imperial,484115MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,484115MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,484115MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,484115MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484116MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,484116MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,484116MB,U.S. House,51,DEM,JUAN C. VARGAS,1,0,0,0,1
Imperial,484116MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484117MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,484117MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,484117MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,484117MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484132MB,U.S. House,51,,Times Cast,12,0,0,1,11
Imperial,484132MB,U.S. House,51,,Total Votes,10,0,0,1,9
Imperial,484132MB,U.S. House,51,DEM,JUAN C. VARGAS,8,0,0,1,7
Imperial,484132MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",2,0,0,0,2
Imperial,484135MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,484135MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,484135MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,484135MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484139MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,484139MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,484139MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,484139MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484160MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,484160MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,484160MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,484160MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,484162MB,U.S. House,51,,Times Cast,19,0,0,1,18
Imperial,484162MB,U.S. House,51,,Total Votes,17,0,0,1,16
Imperial,484162MB,U.S. House,51,DEM,JUAN C. VARGAS,6,0,0,0,6
Imperial,484162MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",11,0,0,1,10
Imperial,511131MB,U.S. House,51,,Times Cast,50,0,0,2,48
Imperial,511131MB,U.S. House,51,,Total Votes,50,0,0,2,48
Imperial,511131MB,U.S. House,51,DEM,JUAN C. VARGAS,31,0,0,1,30
Imperial,511131MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",19,0,0,1,18
Imperial,521041MB,U.S. House,51,,Times Cast,269,4,2,23,240
Imperial,521041MB,U.S. House,51,,Total Votes,257,4,2,22,229
Imperial,521041MB,U.S. House,51,DEM,JUAN C. VARGAS,181,3,1,14,163
Imperial,521041MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",76,1,1,8,66
Imperial,521043MB,U.S. House,51,,Times Cast,160,2,2,16,140
Imperial,521043MB,U.S. House,51,,Total Votes,157,2,2,15,138
Imperial,521043MB,U.S. House,51,DEM,JUAN C. VARGAS,130,2,2,10,116
Imperial,521043MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",27,0,0,5,22
Imperial,521044MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,521044MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,521044MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,521044MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,545238MB,U.S. House,51,,Times Cast,101,3,1,0,97
Imperial,545238MB,U.S. House,51,,Total Votes,99,3,0,0,96
Imperial,545238MB,U.S. House,51,DEM,JUAN C. VARGAS,51,2,0,0,49
Imperial,545238MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",48,1,0,0,47
Imperial,547240MB,U.S. House,51,,Times Cast,2,0,0,1,1
Imperial,547240MB,U.S. House,51,,Total Votes,2,0,0,1,1
Imperial,547240MB,U.S. House,51,DEM,JUAN C. VARGAS,2,0,0,1,1
Imperial,547240MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,547265MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,547265MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,547265MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,547265MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,548211MB,U.S. House,51,,Times Cast,23,0,2,2,19
Imperial,548211MB,U.S. House,51,,Total Votes,23,0,2,2,19
Imperial,548211MB,U.S. House,51,DEM,JUAN C. VARGAS,15,0,0,1,14
Imperial,548211MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",8,0,2,1,5
Imperial,548241MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,548241MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,548241MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,548241MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,548265MB,U.S. House,51,,Times Cast,2,0,1,0,1
Imperial,548265MB,U.S. House,51,,Total Votes,2,0,1,0,1
Imperial,548265MB,U.S. House,51,DEM,JUAN C. VARGAS,2,0,1,0,1
Imperial,548265MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,581002MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,581002MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,581002MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,581002MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",1,0,0,0,1
Imperial,581008MB,U.S. House,51,,Times Cast,3,0,0,1,2
Imperial,581008MB,U.S. House,51,,Total Votes,3,0,0,1,2
Imperial,581008MB,U.S. House,51,DEM,JUAN C. VARGAS,3,0,0,1,2
Imperial,581008MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,581125MB,U.S. House,51,,Times Cast,22,0,1,0,21
Imperial,581125MB,U.S. House,51,,Total Votes,19,0,0,0,19
Imperial,581125MB,U.S. House,51,DEM,JUAN C. VARGAS,10,0,0,0,10
Imperial,581125MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",9,0,0,0,9
Imperial,581145MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,581145MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,581145MB,U.S. House,51,DEM,JUAN C. VARGAS,1,0,0,0,1
Imperial,581145MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,581146MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,581146MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,581146MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,581146MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,581147MB,U.S. House,51,,Times Cast,2,0,0,0,2
Imperial,581147MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,581147MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,581147MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",1,0,0,0,1
Imperial,582134MB,U.S. House,51,,Times Cast,10,0,0,0,10
Imperial,582134MB,U.S. House,51,,Total Votes,9,0,0,0,9
Imperial,582134MB,U.S. House,51,DEM,JUAN C. VARGAS,4,0,0,0,4
Imperial,582134MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",5,0,0,0,5
Imperial,582224MB,U.S. House,51,,Times Cast,40,0,5,0,35
Imperial,582224MB,U.S. House,51,,Total Votes,40,0,5,0,35
Imperial,582224MB,U.S. House,51,DEM,JUAN C. VARGAS,25,0,5,0,20
Imperial,582224MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",15,0,0,0,15
Imperial,584004MB,U.S. House,51,,Times Cast,94,1,0,4,89
Imperial,584004MB,U.S. House,51,,Total Votes,92,1,0,4,87
Imperial,584004MB,U.S. House,51,DEM,JUAN C. VARGAS,34,1,0,1,32
Imperial,584004MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",58,0,0,3,55
Imperial,584006MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,584006MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,584006MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,584006MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,584007MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,584007MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,584007MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,584007MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,584014MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,584014MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,584014MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,584014MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,584017MB,U.S. House,51,,Times Cast,57,4,0,0,53
Imperial,584017MB,U.S. House,51,,Total Votes,56,4,0,0,52
Imperial,584017MB,U.S. House,51,DEM,JUAN C. VARGAS,17,1,0,0,16
Imperial,584017MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",39,3,0,0,36
Imperial,584026MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,584026MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,584026MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,584026MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,584051MB,U.S. House,51,,Times Cast,113,1,0,8,104
Imperial,584051MB,U.S. House,51,,Total Votes,111,1,0,8,102
Imperial,584051MB,U.S. House,51,DEM,JUAN C. VARGAS,43,0,0,6,37
Imperial,584051MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",68,1,0,2,65
Imperial,584055MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,584055MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,584055MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,584055MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,585016MB,U.S. House,51,,Times Cast,70,1,1,5,63
Imperial,585016MB,U.S. House,51,,Total Votes,65,1,1,4,59
Imperial,585016MB,U.S. House,51,DEM,JUAN C. VARGAS,19,1,0,0,18
Imperial,585016MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",46,0,1,4,41
Imperial,585019MB,U.S. House,51,,Times Cast,1,0,0,0,1
Imperial,585019MB,U.S. House,51,,Total Votes,1,0,0,0,1
Imperial,585019MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,585019MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",1,0,0,0,1
Imperial,585047MB,U.S. House,51,,Times Cast,14,0,2,0,12
Imperial,585047MB,U.S. House,51,,Total Votes,14,0,2,0,12
Imperial,585047MB,U.S. House,51,DEM,JUAN C. VARGAS,4,0,0,0,4
Imperial,585047MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",10,0,2,0,8
Imperial,585049MB,U.S. House,51,,Times Cast,94,1,1,7,85
Imperial,585049MB,U.S. House,51,,Total Votes,88,1,1,6,80
Imperial,585049MB,U.S. House,51,DEM,JUAN C. VARGAS,53,0,1,2,50
Imperial,585049MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",35,1,0,4,30
Imperial,585050MB,U.S. House,51,,Times Cast,3,0,0,0,3
Imperial,585050MB,U.S. House,51,,Total Votes,3,0,0,0,3
Imperial,585050MB,U.S. House,51,DEM,JUAN C. VARGAS,3,0,0,0,3
Imperial,585050MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,585256MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,585256MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,585256MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,585256MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,585272MB,U.S. House,51,,Times Cast,4,0,0,0,4
Imperial,585272MB,U.S. House,51,,Total Votes,4,0,0,0,4
Imperial,585272MB,U.S. House,51,DEM,JUAN C. VARGAS,2,0,0,0,2
Imperial,585272MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",2,0,0,0,2
Imperial,586005MB,U.S. House,51,,Times Cast,74,0,0,10,64
Imperial,586005MB,U.S. House,51,,Total Votes,70,0,0,10,60
Imperial,586005MB,U.S. House,51,DEM,JUAN C. VARGAS,27,0,0,1,26
Imperial,586005MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",43,0,0,9,34
Imperial,586032MB,U.S. House,51,,Times Cast,26,0,0,0,26
Imperial,586032MB,U.S. House,51,,Total Votes,26,0,0,0,26
Imperial,586032MB,U.S. House,51,DEM,JUAN C. VARGAS,5,0,0,0,5
Imperial,586032MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",21,0,0,0,21
Imperial,586037MB,U.S. House,51,,Times Cast,61,1,1,0,59
Imperial,586037MB,U.S. House,51,,Total Votes,60,1,1,0,58
Imperial,586037MB,U.S. House,51,DEM,JUAN C. VARGAS,20,1,0,0,19
Imperial,586037MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",40,0,1,0,39
Imperial,586065MB,U.S. House,51,,Times Cast,2,0,0,0,2
Imperial,586065MB,U.S. House,51,,Total Votes,2,0,0,0,2
Imperial,586065MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,586065MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",2,0,0,0,2
Imperial,586066MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,586066MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,586066MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,586066MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,586201MB,U.S. House,51,,Times Cast,6,0,0,0,6
Imperial,586201MB,U.S. House,51,,Total Votes,6,0,0,0,6
Imperial,586201MB,U.S. House,51,DEM,JUAN C. VARGAS,5,0,0,0,5
Imperial,586201MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",1,0,0,0,1
Imperial,586213MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,586213MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,586213MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,586213MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,586248MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,586248MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,586248MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,586248MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,586249MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,586249MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,586249MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,586249MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,587234MB,U.S. House,51,,Times Cast,21,0,0,0,21
Imperial,587234MB,U.S. House,51,,Total Votes,21,0,0,0,21
Imperial,587234MB,U.S. House,51,DEM,JUAN C. VARGAS,10,0,0,0,10
Imperial,587234MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",11,0,0,0,11
Imperial,587235MB,U.S. House,51,,Times Cast,74,1,1,0,72
Imperial,587235MB,U.S. House,51,,Total Votes,72,1,1,0,70
Imperial,587235MB,U.S. House,51,DEM,JUAN C. VARGAS,30,0,1,0,29
Imperial,587235MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",42,1,0,0,41
Imperial,588208MB,U.S. House,51,,Times Cast,2,0,0,2,0
Imperial,588208MB,U.S. House,51,,Total Votes,2,0,0,2,0
Imperial,588208MB,U.S. House,51,DEM,JUAN C. VARGAS,1,0,0,1,0
Imperial,588208MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",1,0,0,1,0
Imperial,588215MB,U.S. House,51,,Times Cast,79,0,5,5,69
Imperial,588215MB,U.S. House,51,,Total Votes,75,0,5,4,66
Imperial,588215MB,U.S. House,51,DEM,JUAN C. VARGAS,43,0,3,2,38
Imperial,588215MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",32,0,2,2,28
Imperial,588252MB,U.S. House,51,,Times Cast,7,0,0,0,7
Imperial,588252MB,U.S. House,51,,Total Votes,7,0,0,0,7
Imperial,588252MB,U.S. House,51,DEM,JUAN C. VARGAS,3,0,0,0,3
Imperial,588252MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",4,0,0,0,4
Imperial,588257MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,588257MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,588257MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,588257MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,588258MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,588258MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,588258MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,588258MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,588259MB,U.S. House,51,,Times Cast,4,0,0,0,4
Imperial,588259MB,U.S. House,51,,Total Votes,4,0,0,0,4
Imperial,588259MB,U.S. House,51,DEM,JUAN C. VARGAS,1,0,0,0,1
Imperial,588259MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",3,0,0,0,3
Imperial,588261MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,588261MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,588261MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,588261MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,588262MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,588262MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,588262MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,588262MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,588264MB,U.S. House,51,,Times Cast,0,0,0,0,0
Imperial,588264MB,U.S. House,51,,Total Votes,0,0,0,0,0
Imperial,588264MB,U.S. House,51,DEM,JUAN C. VARGAS,0,0,0,0,0
Imperial,588264MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",0,0,0,0,0
Imperial,588270MB,U.S. House,51,,Times Cast,130,0,10,10,110
Imperial,588270MB,U.S. House,51,,Total Votes,123,0,10,9,104
Imperial,588270MB,U.S. House,51,DEM,JUAN C. VARGAS,76,0,3,4,69
Imperial,588270MB,U.S. House,51,REP,"JUAN M HIDALGO, JR",47,0,7,5,35
Imperial,121004,State House,56,,Times Cast,681,416,8,257,0
Imperial,121004,State House,56,,Total Votes,654,405,7,242,0
Imperial,121004,State House,56,DEM,EDUARDO GARCIA,525,335,7,183,0
